SK_ID_CURR,NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_ANOM,BUREAU_COUNT,BUREAU_CREDIT_SUM_MEAN,BUREAU_CREDIT_SUM_MAX,BUREAU_DAYS_CREDIT_MEAN,PREV_COUNT,PREV_AMT_CREDIT_MEAN,PREV_AMT_ANNUITY_MEAN,INSTALL_COUNT,INSTALL_PAYMENT_DIFF_MEAN,INSTALL_DAYS_LATE_MEAN,INSTALL_DAYS_LATE_MAX,BB_TOTAL_MONTHS,BB_OLDEST_MONTH,BB_BUREAU_COUNT,POS_COUNT,POS_DPD_MEAN,POS_DPD_MAX,POS_DPD_DEF_MEAN,POS_MONTHS_MIN,CC_COUNT,CC_BALANCE_MEAN,CC_UTILIZATION_MEAN,CC_DPD_MEAN,CC_DPD_MAX,CC_DRAWINGS_MEAN,CODE_GENDER_F,CODE_GENDER_M,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Group_of_people,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,NAME_TYPE_SUITE_Spouse__partner,NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE_Commercial_associate,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State_servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Academic_degree,NAME_EDUCATION_TYPE_Higher_education,NAME_EDUCATION_TYPE_Incomplete_higher,NAME_EDUCATION_TYPE_Lower_secondary,NAME_EDUCATION_TYPE_Secondary___secondary_special,NAME_FAMILY_STATUS_Civil_marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single___not_married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co_op_apartment,NAME_HOUSING_TYPE_House___apartment,NAME_HOUSING_TYPE_Municipal_apartment,NAME_HOUSING_TYPE_Office_apartment,NAME_HOUSING_TYPE_Rented_apartment,NAME_HOUSING_TYPE_With_parents,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Cleaning_staff,OCCUPATION_TYPE_Cooking_staff,OCCUPATION_TYPE_Core_staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR_staff,OCCUPATION_TYPE_High_skill_tech_staff,OCCUPATION_TYPE_IT_staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low_skill_Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine_staff,OCCUPATION_TYPE_Private_service_staff,OCCUPATION_TYPE_Realty_agents,OCCUPATION_TYPE_Sales_staff,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE_Security_staff,OCCUPATION_TYPE_Waiters_barmen_staff,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,ORGANIZATION_TYPE_Advertising,ORGANIZATION_TYPE_Agriculture,ORGANIZATION_TYPE_Bank,ORGANIZATION_TYPE_Business_Entity_Type_1,ORGANIZATION_TYPE_Business_Entity_Type_2,ORGANIZATION_TYPE_Business_Entity_Type_3,ORGANIZATION_TYPE_Cleaning,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Culture,ORGANIZATION_TYPE_Electricity,ORGANIZATION_TYPE_Emergency,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE_Hotel,ORGANIZATION_TYPE_Housing,ORGANIZATION_TYPE_Industry__type_1,ORGANIZATION_TYPE_Industry__type_10,ORGANIZATION_TYPE_Industry__type_11,ORGANIZATION_TYPE_Industry__type_12,ORGANIZATION_TYPE_Industry__type_13,ORGANIZATION_TYPE_Industry__type_2,ORGANIZATION_TYPE_Industry__type_3,ORGANIZATION_TYPE_Industry__type_4,ORGANIZATION_TYPE_Industry__type_5,ORGANIZATION_TYPE_Industry__type_6,ORGANIZATION_TYPE_Industry__type_7,ORGANIZATION_TYPE_Industry__type_8,ORGANIZATION_TYPE_Industry__type_9,ORGANIZATION_TYPE_Insurance,ORGANIZATION_TYPE_Kindergarten,ORGANIZATION_TYPE_Legal_Services,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Military,ORGANIZATION_TYPE_Mobile,ORGANIZATION_TYPE_Other,ORGANIZATION_TYPE_Police,ORGANIZATION_TYPE_Postal,ORGANIZATION_TYPE_Realtor,ORGANIZATION_TYPE_Religion,ORGANIZATION_TYPE_Restaurant,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE_Security_Ministries,ORGANIZATION_TYPE_Self_employed,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Telecom,ORGANIZATION_TYPE_Trade__type_1,ORGANIZATION_TYPE_Trade__type_2,ORGANIZATION_TYPE_Trade__type_3,ORGANIZATION_TYPE_Trade__type_4,ORGANIZATION_TYPE_Trade__type_5,ORGANIZATION_TYPE_Trade__type_6,ORGANIZATION_TYPE_Trade__type_7,ORGANIZATION_TYPE_Transport__type_1,ORGANIZATION_TYPE_Transport__type_2,ORGANIZATION_TYPE_Transport__type_3,ORGANIZATION_TYPE_Transport__type_4,ORGANIZATION_TYPE_University,ORGANIZATION_TYPE_XNA,HOUSETYPE_MODE_block_of_flats,HOUSETYPE_MODE_specific_housing,HOUSETYPE_MODE_terraced_house,WALLSMATERIAL_MODE_Block,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,WALLSMATERIAL_MODE_Stone__brick,WALLSMATERIAL_MODE_Wooden
107826,0,0,1,1,90000.0,265536.0,13554.0,180000.0,0.02461,-15604,-187.0,-7988.0,-4842,1,1,0,1,1,0,2.0,2,2,17,0,0,0,0,0,0,0.5059979305057544,0.749733528575947,0.5495965024956946,0.1031,0.1006,0.9771,0.0,0.2069,0.1667,0.0613,0.0905,0.034,0.105,0.0891,0.9772,0.0,0.2069,0.1667,0.0571,0.0933,0.0,0.1041,0.1006,0.9771,0.0,0.2069,0.1667,0.0624,0.0921,0.0347,0.0704,0,3.0,0.0,3.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,7.0,107716.5,269248.5,-1505.0,1.0,10363.5,1658.16,7.0,0.0,-38.142857142857146,-20.0,350.0,-90.0,7.0,9.0,0.0,0.0,0.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
350543,0,1,1,0,333000.0,312678.0,28809.0,261000.0,0.018801,-9621,-1494.0,-366.0,-646,1,1,0,1,0,1,1.0,2,2,12,0,0,0,1,1,0,0.3374867799492004,0.4065576894982313,0.4118485559242397,0.0186,0.0763,0.9712,0.0,0.1034,0.0417,0.0,0.0232,0.0,0.0189,0.0746,0.9712,0.0,0.1034,0.0417,0.0,0.0241,0.0,0.0187,0.0758,0.9712,0.0,0.1034,0.0417,0.0,0.0236,0.0,0.0222,0,0.0,0.0,0.0,0.0,-404.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,12.0,183687.375,514894.5,-590.8333333333334,14.0,36154.92857142857,7225.633125,12.0,0.0,-7.0,-2.0,240.0,-41.0,12.0,16.0,0.0,0.0,0.0,-22.0,14.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
307500,0,1,0,0,270000.0,2013840.0,62509.5,1800000.0,0.072508,-15709,-1868.0,-3424.0,-3128,1,1,0,1,1,0,2.0,1,1,12,0,0,0,0,1,1,0.3523508531543624,0.7300019859304152,0.5762088360175724,0.5505,0.355,0.9811,0.6,0.5172,0.3333,0.6088,0.5322,0.0013,0.5609,0.3684,0.9811,0.6042,0.5172,0.3333,0.562,0.5539,0.0,0.5558,0.355,0.9811,0.6,0.5172,0.3333,0.6194,0.5418,0.0013,0.4181,0,6.0,0.0,6.0,0.0,-3393.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,4.0,257162.625,805500.0,-527.25,4.0,66886.875,10512.69,142.0,0.0,-7.295774647887324,1.0,72.0,-30.0,4.0,24.0,0.0,0.0,0.0,-44.0,96.0,114973.35421875,0.7786633288288288,0.0104166666666666,1.0,3981.9646875,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
377756,0,1,0,1,202500.0,472500.0,36693.0,472500.0,0.018209,-11618,-2151.0,-3396.0,-4012,1,1,0,1,0,1,3.0,3,3,9,0,0,0,0,0,0,0.6995149221718171,0.383562726486812,0.4436153084085652,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,4.0,0.0,4.0,0.0,-1814.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0,3.0,430443.84,900000.0,-739.6666666666666,7.0,259560.0,22664.494285714285,66.0,-10244.918863636363,-10.227272727272728,2.0,75.0,-34.0,3.0,71.0,0.0,0.0,0.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
254068,0,0,0,0,202500.0,88618.5,9432.0,76500.0,0.010556,-16923,-1921.0,-10939.0,-310,1,1,0,1,1,0,1.0,3,3,10,0,0,0,0,0,0,0.5059979305057544,0.5341005605594359,0.3927738606031339,0.2076,0.1103,0.9831,0.23,0.1983,0.3333,0.3606,0.3222,0.0036,0.2237,0.1007,0.9831,0.2417,0.2069,0.3333,0.3689,0.1981,0.0011,0.2217,0.1038,0.9831,0.24,0.2069,0.3333,0.3669,0.2318,0.0031,0.179,0,0.0,0.0,0.0,0.0,-2216.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0,14.0,170175.43607142856,790020.0,-1028.7142857142858,10.0,152747.1,20998.005,62.0,1489.9427419354838,-11.435483870967742,19.0,480.0,-68.0,14.0,60.0,0.75,12.0,0.75,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
373390,0,1,1,1,315000.0,597240.0,19395.0,472500.0,0.010643,-14274,-2530.0,-2249.0,-3249,1,1,0,1,0,0,3.0,2,2,14,0,0,0,0,0,0,0.5834701915418918,0.5853226534648034,0.5673792367572691,0.0619,0.0589,0.9742,0.0,0.1034,0.1667,0.0545,0.0487,0.0,0.063,0.0611,0.9742,0.0,0.1034,0.1667,0.0558,0.0508,0.0,0.0625,0.0589,0.9742,0.0,0.1034,0.1667,0.0555,0.0496,0.0,0.0383,0,4.0,0.0,4.0,0.0,-1372.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0,9.0,630108.0,2700000.0,-1436.6666666666667,20.0,366745.95,18787.007647058825,110.0,0.0,-8.163636363636364,1.0,430.0,-83.0,9.0,44.0,0.0,0.0,0.0,-45.0,37.0,318672.4791891892,0.7210619012012012,0.0,0.0,24119.13527027027,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
127464,0,1,0,1,153000.0,272520.0,21528.0,225000.0,0.020713,-11171,-2573.0,-740.0,-3553,1,1,1,1,1,0,3.0,3,2,15,0,0,0,0,0,0,0.155543844295891,0.5150258537609612,0.1614630800057724,0.0825,0.0799,0.9732,0.0,0.1379,0.1667,0.0515,0.0712,0.0,0.084,0.0829,0.9732,0.0,0.1379,0.1667,0.0526,0.0741,0.0,0.0833,0.0799,0.9732,0.0,0.1379,0.1667,0.0524,0.0724,0.0,0.0607,0,9.0,0.0,9.0,0.0,-2431.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,2.0,127230.48,225000.0,-1095.5,3.0,176673.0,12778.080000000002,24.0,324.15,-4.541666666666667,3.0,73.0,-65.0,2.0,23.0,0.0,0.0,0.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
326738,0,1,1,0,270000.0,198085.5,20929.5,171000.0,0.028663,-11440,-1726.0,-1617.0,-362,1,1,0,1,0,0,2.0,2,2,8,1,1,0,1,1,0,0.3596117355584208,0.0243133695266335,0.6144143775673561,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,289776.375,801000.0,-586.0,3.0,76161.0,7709.580000000001,34.0,0.0,-13.441176470588236,1.0,78.0,-40.0,3.0,37.0,0.0,0.0,0.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
201062,0,0,1,0,157500.0,114682.5,8703.0,99000.0,0.018634,-23207,-875.0,-9578.0,-5236,1,1,1,1,1,0,1.0,2,2,9,0,0,0,0,0,0,0.5059979305057544,0.5813736443412151,0.5867400085415683,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,3.0,0.0,3.0,0.0,-1727.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,10.0,115476.282,292500.0,-1219.5,6.0,58597.5,7846.072500000001,56.0,81.39616071428573,-9.785714285714286,5.0,405.0,-67.0,10.0,59.0,0.0,0.0,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
209980,0,0,1,0,67500.0,180000.0,13585.5,180000.0,0.015221,-23933,-1648.0,-3090.0,-5219,1,0,0,1,0,0,1.0,2,2,8,0,0,0,0,0,0,0.5059979305057544,0.3433577860278152,0.5352762504724826,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,0.0,0.0,0.0,0.0,-32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,2.0,218592.0,16110.8775,41.0,2464.257073170732,-5.219512195121951,4.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
337642,0,0,1,0,225000.0,622413.0,31909.5,495000.0,0.04622,-12966,-4229.0,-6939.0,-4308,1,1,0,1,0,0,2.0,1,1,16,0,1,1,1,0,0,0.5752499492245178,0.6351292046741144,0.5352762504724826,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,0.0688,0,0.0,0.0,0.0,0.0,-1774.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,131124.15,131124.15,-1394.0,2.0,78657.75,10862.64,20.0,0.0,-27.15,-17.0,46.0,-45.0,1.0,24.0,0.0,0.0,0.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
175660,0,1,1,2,225000.0,503266.5,49905.0,463500.0,0.006207,-13751,-5030.0,-3255.0,-4687,1,1,0,1,0,1,4.0,2,2,9,0,0,0,0,0,0,0.7801871781051631,0.7479032228148498,0.6577838002083306,0.0876,0.0763,0.9856,0.32,0.2759,0.3333,0.1823,0.2673,0.0036,0.084,0.0746,0.9856,0.3222,0.2759,0.3333,0.1865,0.2785,0.0011,0.0864,0.0758,0.9856,0.32,0.2759,0.3333,0.1855,0.2721,0.0031,0.256,0,1.0,0.0,1.0,0.0,-1420.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,3.0,0,3.0,141687.44999999998,240526.35,-1106.6666666666667,3.0,35730.0,9523.62,8.0,0.0,-35.375,-4.0,109.0,-71.0,3.0,10.0,0.0,0.0,0.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
294834,0,0,1,0,112500.0,331920.0,14751.0,225000.0,0.018634,-18359,-2319.0,-9807.0,-1904,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.7922866328459981,0.6496805961367297,0.7121551551910698,0.1041,0.0253,0.9727,0.0,0.2759,0.1667,0.0363,0.091,0.0054,0.1061,0.0262,0.9727,0.0,0.2759,0.1667,0.0371,0.0948,0.0057,0.1051,0.0253,0.9727,0.0,0.2759,0.1667,0.0369,0.0926,0.0055,0.0957,0,0.0,0.0,0.0,0.0,-2038.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0,2.0,106552.0575,123104.115,-1355.0,5.0,139493.7,10455.975,22.0,0.0,-5.590909090909091,0.0,90.0,-45.0,2.0,12.0,0.0,0.0,0.0,-29.0,12.0,83545.5225,0.6188557222222222,0.0,0.0,10922.42625,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
